path,modality,vocal_channel,emotion,emotional_intensity,statement,repetition,actor,mfcc,chroma,zcr,rms
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-05-01-02-02-04.wav,03,01,05,01,02,02,04,"[-6.0529895e+02  5.4979652e+01 -1.3335759e+01  6.3971457e+00
 -6.1841564e+00 -2.4634278e+00 -1.1923446e+01 -2.9316241e-01
 -1.2157192e+01 -9.6621399e+00 -5.5992904e+00 -3.4929154e+00
 -3.3241642e+00 -4.7357469e+00 -8.3596563e+00 -1.3179872e+00
 -3.9434054e+00 -4.7101951e+00 -4.9936304e+00 -3.1790864e+00
 -3.4631424e+00 -4.8112855e+00 -3.6986818e+00  2.8316972e-01
 -2.7261279e+00 -1.9937418e+00  7.0647079e-01 -3.3216524e-01
 -8.4798908e-01  5.0280911e-01 -9.4014215e-01  9.1225606e-01
  1.9338568e+00  2.6450884e+00  3.2425687e+00  2.5357411e+00
  1.5701979e+00  4.1025546e-01  1.9017255e-01  1.3951353e+00]","[0.50945234 0.48782945 0.52002454 0.5095521  0.48053044 0.50258327
 0.53187215 0.52617234 0.5242397  0.5265406  0.57878315 0.5830357 ]",[0.08272959],[0.00767914]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-05-02-01-01-04.wav,03,01,05,02,01,01,04,"[-4.3407800e+02  3.6961742e+01 -2.3049946e+01  3.0066395e+00
 -9.1764736e+00 -5.6538963e+00 -1.2089823e+01  4.5838404e+00
 -1.1562513e+01 -8.5918436e+00 -2.2546980e+00 -5.7823358e+00
 -5.2141538e+00 -1.1688266e+00 -7.7636724e+00  2.4976969e+00
  1.5485306e+00  5.8692271e-01  8.9346367e-01  3.8908761e+00
  1.5601172e+00  9.3113673e-01  2.8326471e+00  5.0454766e-01
 -6.4771354e-01  2.9874344e+00  3.4593298e+00  4.4459071e+00
  2.3082852e+00  6.8290311e-01 -1.7673740e+00  4.3818271e-01
 -7.5932801e-01  4.2705279e-02  2.0808178e-01 -4.3651558e-02
 -6.6612834e-01  2.7002969e-01  1.4514269e-01  7.5545335e-01]","[0.30208004 0.30518052 0.33328328 0.39456892 0.42901447 0.38807428
 0.36642265 0.40192994 0.4597947  0.39945132 0.389512   0.34473258]",[0.087932],[0.03448616]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-05-02-01-02-04.wav,03,01,05,02,01,02,04,"[-4.5808084e+02  4.0766579e+01 -2.1140192e+01  4.4206166e+00
 -9.1365652e+00 -6.2765641e+00 -1.2101268e+01  1.5584242e+00
 -1.1671695e+01 -1.0561809e+01 -2.9004004e+00 -3.5287380e+00
 -5.1100135e+00 -1.9888844e-02 -6.2813988e+00  3.0721338e+00
  1.3344622e+00 -2.0839653e+00 -2.4846995e+00  1.4560674e+00
 -2.5368733e+00 -2.8829985e+00  1.6913161e-01 -9.9419326e-01
 -1.2321062e+00  3.6769729e-02  2.5638214e-01  6.1124313e-01
  1.3768113e+00  4.1582551e+00  3.7589355e+00  3.6874945e+00
  6.7654383e-01  1.0597225e+00  4.0461299e-01 -4.3272513e-01
 -8.0174512e-01  1.2237753e+00  1.0026691e+00  1.4803126e+00]","[0.4013037  0.40952256 0.3890739  0.34051138 0.3473692  0.41864344
 0.419176   0.38497126 0.42117247 0.38554466 0.3732642  0.36718988]",[0.0834248],[0.0261381]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-05-02-02-01-04.wav,03,01,05,02,02,01,04,"[-4.23491730e+02  3.10041332e+01 -2.21487713e+01  3.42573643e+00
 -9.46751213e+00 -3.37796474e+00 -1.75213661e+01  1.27031565e+00
 -1.45769005e+01 -1.11317997e+01 -2.07837272e+00 -4.46213245e+00
 -4.33082676e+00 -2.97818947e+00 -1.02461557e+01 -1.17222227e-01
 -3.60627198e+00 -5.82683611e+00 -3.73339605e+00  6.46115020e-02
 -1.42165160e+00  1.67869747e+00  3.05980468e+00  1.82943141e+00
  1.02662468e+00  3.05501723e+00  2.40866995e+00  5.35237360e+00
  3.44859123e+00  4.50385666e+00 -7.99267113e-01 -2.22482353e-01
 -8.45524251e-01 -5.85358083e-01 -1.18116355e+00 -1.10353088e+00
 -1.17175782e+00 -4.70471799e-01 -9.53492284e-01  2.92838335e-01]","[0.39305618 0.37471798 0.42472205 0.5078323  0.53376514 0.5104605
 0.5332533  0.54397327 0.5353559  0.4797878  0.435361   0.43028396]",[0.13943937],[0.03825139]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-05-02-02-02-04.wav,03,01,05,02,02,02,04,"[-4.7779700e+02  3.1894796e+01 -2.3476091e+01  2.0521407e+00
 -1.6892900e+01 -7.1583061e+00 -1.6534233e+01  2.0931840e+00
 -1.6666027e+01 -9.3909569e+00 -4.5826321e+00 -6.7980185e+00
 -5.8699279e+00 -9.8923588e-01 -7.9521441e+00  1.7052824e+00
 -1.7373596e+00 -3.3604269e+00 -1.3351610e+00  7.7747822e-01
 -2.5555658e+00  1.6949993e+00  2.0530837e+00  6.0228193e-01
  2.1128516e+00  3.2988338e+00  1.9063948e+00  5.4437709e+00
  3.0205092e+00  1.1937859e+00 -3.5861555e-01  6.5024853e-01
 -2.1548629e+00 -6.6987586e-01  8.0597484e-01  1.9968644e-01
 -1.0953035e+00 -3.1008849e-01 -2.8205478e-01  8.5705686e-01]","[0.40865952 0.404877   0.40104574 0.4513435  0.47407514 0.45086157
 0.4833032  0.4691619  0.46312636 0.4259219  0.4191436  0.39174652]",[0.10625949],[0.02570558]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-06-01-01-01-04.wav,03,01,06,01,01,01,04,"[-5.8978467e+02  4.8458622e+01 -1.7035290e+01  3.6782794e+00
 -7.4377565e+00 -8.8238299e-01 -1.0653130e+01  3.3379287e-01
 -1.0826945e+01 -1.3163971e+01 -6.8070168e+00 -2.8595607e+00
 -5.5852356e+00 -5.5721292e+00 -7.9764152e+00 -2.1098118e+00
 -7.9672021e-01 -3.7950511e+00 -3.9776721e+00 -2.1139102e+00
 -1.6495045e+00 -2.6395259e+00  1.0952504e+00  3.9717753e+00
  3.2299154e+00  5.3415322e+00  3.7027152e+00  2.2442591e+00
  5.1044559e-01  1.3471099e+00  5.4399413e-01  1.8232613e+00
  1.1210927e+00  6.8501294e-01  1.8214121e-01 -9.8406935e-01
 -1.9959799e+00 -8.2448268e-01 -1.0318530e+00  4.2708838e-01]","[0.36972478 0.3349582  0.31713402 0.3612218  0.44012594 0.4678451
 0.42738917 0.41909307 0.39835522 0.34767208 0.3562798  0.3767905 ]",[0.08047505],[0.00801992]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-06-01-01-02-04.wav,03,01,06,01,01,02,04,"[-5.7209424e+02  5.0042564e+01 -2.1697388e+01  4.1832886e+00
 -5.0425167e+00 -8.3146799e-01 -1.4074545e+01 -5.0433110e-02
 -1.0486916e+01 -1.0856222e+01 -6.2900615e+00 -3.3590667e+00
 -6.9415164e+00 -5.4205208e+00 -7.6900802e+00 -2.5099013e+00
 -1.8004946e+00 -4.6247702e+00 -4.7712693e+00 -9.5223498e-01
 -5.5773515e-01  5.9297159e-02  4.6390142e+00  6.6600332e+00
  4.6237206e+00  4.4131098e+00  2.4998956e+00  5.8916950e-01
  7.4323845e-01  3.1439712e+00  1.6901052e+00  2.1772196e+00
  1.0822155e-01 -1.8283519e+00 -1.4639045e+00 -1.6437036e+00
 -1.8643494e+00 -4.3300316e-02 -5.1238757e-01  2.4739376e-01]","[0.41741902 0.39074254 0.3711871  0.3813379  0.4012088  0.4581794
 0.47366744 0.5064649  0.47252354 0.3960808  0.39653897 0.392833  ]",[0.07798044],[0.00961751]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-06-01-02-01-04.wav,03,01,06,01,02,01,04,"[-5.84625366e+02  4.77282677e+01 -1.46693020e+01  4.11219406e+00
 -5.60837126e+00  1.61947918e+00 -1.25144253e+01 -1.59821713e+00
 -1.15257292e+01 -1.22675495e+01 -6.11412668e+00 -2.28797507e+00
 -7.76729727e+00 -4.27130795e+00 -8.90945721e+00 -3.63163066e+00
 -2.46569896e+00 -4.80744934e+00 -5.12715912e+00 -1.82552767e+00
 -2.87750030e+00 -4.28149176e+00  9.41997111e-01  6.82223511e+00
  6.21368599e+00  8.75007534e+00  7.67123413e+00  4.86015892e+00
  1.73877573e+00  5.04530251e-01 -1.41180062e+00  1.16022480e+00
  4.34289575e-01  2.51271296e-02 -9.81983304e-01 -1.94833219e+00
 -2.22494698e+00  7.33204260e-02 -8.40395510e-01 -8.29883851e-04]","[0.28296995 0.32641378 0.38127    0.39767367 0.45315185 0.4841796
 0.39213216 0.3647515  0.33238795 0.3194953  0.32082668 0.30568042]",[0.08270975],[0.01020006]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-06-01-02-02-04.wav,03,01,06,01,02,02,04,"[-5.7887048e+02  4.5900986e+01 -1.2976329e+01  3.7696309e+00
 -7.4357610e+00  3.1070641e-01 -1.1269980e+01 -6.2545288e-01
 -9.9212494e+00 -1.1898968e+01 -7.7918725e+00 -3.5014262e+00
 -6.5017447e+00 -5.6132383e+00 -8.6706152e+00 -3.6814780e+00
 -2.4242830e+00 -4.5239925e+00 -5.3284020e+00 -2.9326756e+00
 -1.6816971e+00 -2.2294421e+00  1.1586326e+00  4.8619723e+00
  5.8889470e+00  8.1328287e+00  6.5178881e+00  4.3358088e+00
  1.5904111e+00  2.2242320e+00  1.4548484e+00  2.4796250e+00
  2.5430924e-01 -9.4566181e-02 -1.2868650e+00 -1.9303914e+00
 -1.2405548e+00  4.5369425e-01 -8.2042879e-01 -6.1733645e-01]","[0.3325152  0.3379859  0.35350567 0.37299523 0.40299264 0.46556017
 0.4621407  0.33702615 0.31870437 0.3122884  0.30836695 0.3192896 ]",[0.08137372],[0.00976192]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-06-02-01-01-04.wav,03,01,06,02,01,01,04,"[-4.4246124e+02  3.3120922e+01 -2.9705450e+01  7.6972418e+00
 -1.1136109e+01  3.3971584e+00 -1.0724293e+01  6.0407931e-01
 -1.2326486e+01 -1.2598688e+01 -3.2374499e+00  5.4230195e-01
 -2.5151794e+00  1.3705577e-01 -7.9965723e-01  1.2814408e+01
  1.4339480e+01  6.1146426e+00 -1.4114654e+00 -2.6085024e+00
 -1.2545322e+00  1.7921581e+00  2.3329251e+00  1.4152156e+00
 -3.2367055e+00 -9.4650036e-01 -1.9841370e-01  2.4971869e+00
  2.8246589e+00  1.9451740e+00 -1.1599503e+00  8.4188133e-01
 -8.3889820e-02 -3.1166940e+00 -1.7467865e+00  1.3357519e-01
 -2.0032432e+00  4.0825617e-01 -1.2807667e+00  1.3528730e+00]","[0.28586236 0.30056196 0.34034055 0.32477126 0.26443678 0.24784616
 0.30525017 0.45114154 0.5045795  0.40406674 0.3316667  0.2618993 ]",[0.11102592],[0.02271827]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-06-02-01-02-04.wav,03,01,06,02,01,02,04,"[-4.6649210e+02  3.6091499e+01 -2.1330093e+01  1.4909929e+00
 -1.0097600e+01 -2.3705316e+00 -1.1139614e+01  4.0568449e-02
 -9.7784443e+00 -1.0375284e+01 -7.6365724e+00 -4.5107393e+00
 -6.1518850e+00 -1.3295494e+00 -9.4095594e-01  7.4168673e+00
  1.0886752e+01  7.8064065e+00  2.5997257e+00  3.8407868e-01
 -1.4759381e+00 -7.5097549e-01  3.0655529e+00  2.2470524e+00
 -7.5376794e-02 -2.5090247e-01 -1.8549359e+00 -6.4270717e-01
 -1.4608409e+00  6.7030936e-01  5.8134317e-01  1.9920040e+00
 -2.4024360e-01 -1.9854482e-01  1.6939694e+00 -1.0237023e+00
 -1.9418523e+00 -2.7021542e-01 -3.8508090e-01  2.1343334e-01]","[0.45288086 0.45276037 0.3662654  0.3328125  0.3689655  0.38876027
 0.41264695 0.44951987 0.47377735 0.42150387 0.3873779  0.40303078]",[0.08982239],[0.02380195]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-06-02-02-01-04.wav,03,01,06,02,02,01,04,"[-4.5683792e+02  3.5915585e+01 -2.0035973e+01  9.6024680e-01
 -1.4240590e+01 -4.8589487e+00 -1.3391955e+01 -2.4712825e+00
 -1.3753416e+01 -9.9893293e+00 -6.6431165e+00 -5.8023958e+00
 -7.1988344e+00 -5.0531583e+00 -5.6342187e+00  4.7382269e+00
  6.0015712e+00  2.9908545e+00  6.3569033e-01  5.4374843e+00
  1.4737245e+00  1.2818218e+00  3.5918453e+00  1.9042658e+00
  2.6499415e-02  1.0220785e+00  6.7456996e-01  3.8594842e-01
 -7.9734527e-02  5.1235729e-01 -6.6719675e-01  1.1500719e+00
 -1.6039499e+00 -1.1944543e+00 -4.1784477e-01 -1.3524500e-01
 -1.1991653e+00 -1.5653943e+00 -1.7808421e+00  2.8241879e-01]","[0.34823558 0.31738618 0.3523235  0.36176214 0.31337667 0.3258044
 0.38240454 0.4360513  0.41905448 0.36655137 0.38444617 0.37899676]",[0.08421262],[0.03114381]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-06-02-02-02-04.wav,03,01,06,02,02,02,04,"[-4.5450644e+02  3.2319195e+01 -1.8824198e+01 -7.9979366e-01
 -1.4787984e+01 -2.8052046e+00 -1.5612921e+01 -2.1631317e+00
 -1.1931265e+01 -9.5722857e+00 -5.6335006e+00 -4.5692396e+00
 -6.5413465e+00 -3.1614273e+00 -6.0043674e+00  3.8129733e+00
  3.4366405e+00  3.7342157e+00  3.2974107e+00  7.0491219e+00
  3.2662783e+00  1.1258268e+00  5.1904397e+00  2.3822043e+00
  1.1013099e+00  1.5366228e+00 -1.9152154e-01  1.3656262e+00
  2.6038134e-01  1.1666746e+00 -2.0254738e+00 -4.5221704e-01
  6.9902837e-02  9.7897476e-01 -3.0183844e-02 -1.3662153e+00
 -2.0710275e+00 -1.4856185e-02  1.1724488e+00  5.8821326e-01]","[0.47775814 0.43833846 0.42300907 0.44799477 0.4817662  0.51744324
 0.5426302  0.55396146 0.5931295  0.5496557  0.50448775 0.4850759 ]",[0.09248193],[0.03141323]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-07-01-01-01-04.wav,03,01,07,01,01,01,04,"[-6.2824139e+02  5.9146286e+01 -3.4290042e+00  7.1251988e+00
 -4.9693146e+00  2.9737241e+00 -8.2717314e+00  1.3791875e+00
 -6.1414022e+00 -5.6325150e+00 -8.1369829e+00 -2.4559796e+00
 -3.0034993e+00 -4.0712910e+00 -6.8676071e+00 -1.0879471e+00
 -2.9550284e-01 -5.2952552e+00 -4.8102889e+00 -2.1828144e+00
 -2.7204947e+00 -2.0161195e+00 -3.9688454e+00 -2.2836447e+00
 -1.6739939e+00 -1.8905908e+00 -1.2473273e+00  1.0053926e+00
 -1.8775709e+00 -5.6610888e-01  5.9754825e-01 -6.8317842e-01
  6.7845690e-01  1.0368371e+00  1.5922104e-01  8.5449553e-01
  5.4794270e-01  1.5663925e+00  5.0613296e-01  2.2207296e+00]","[0.3317631  0.29345053 0.2905576  0.31986704 0.3599466  0.3593359
 0.34365854 0.35016546 0.39472258 0.36710998 0.3382109  0.35189158]",[0.06460921],[0.00491659]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-07-01-01-02-04.wav,03,01,07,01,01,02,04,"[-6.2353491e+02  6.2788006e+01 -7.8990617e+00  6.8727732e+00
 -4.4656453e+00  6.5491891e-01 -9.6673088e+00 -4.9473457e+00
 -1.0507124e+01 -8.4837408e+00 -7.2640786e+00 -1.1004088e+00
 -4.9298115e+00 -6.1142278e+00 -6.3376150e+00 -1.2200421e+00
 -1.8272526e+00 -3.3107035e+00 -3.4660604e+00  1.6538568e-01
 -2.1211128e+00 -3.2138703e+00 -4.0037546e+00 -3.0516255e+00
 -1.9994282e+00  2.3548172e-01  1.5297735e+00  3.5056105e+00
  2.1189365e+00  4.1016293e+00  2.4846389e+00  1.9107937e+00
  2.5891787e-01 -9.4285810e-01  9.3959022e-01  1.5744059e+00
  1.8512564e+00  1.7235304e+00  2.2499652e-01  2.5579968e-01]","[0.41633376 0.39171955 0.40686753 0.42416194 0.40075892 0.42301878
 0.43835127 0.44004548 0.46233988 0.43272585 0.45596033 0.45635924]",[0.06814058],[0.00563985]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-07-01-02-01-04.wav,03,01,07,01,02,01,04,"[-6.0705261e+02  4.7369076e+01 -5.2597451e+00  2.3479326e+00
 -6.7923193e+00  3.1112688e+00 -1.2387634e+01 -1.5565336e+00
 -1.0128782e+01 -9.2807665e+00 -5.2952499e+00 -3.5584509e+00
 -4.9606423e+00 -4.8036075e+00 -7.0360327e+00 -1.1430136e+00
 -4.5802770e+00 -5.2471600e+00 -6.3605218e+00 -1.8569329e+00
 -4.6437473e+00 -3.8573923e+00 -4.0103855e+00 -3.5686042e+00
 -3.2636681e+00 -1.8940384e+00  6.0816016e-02  1.4084378e+00
  2.1673293e+00  5.1694279e+00  3.2072978e+00  3.3716490e+00
  2.6707935e+00  1.9821498e+00  2.8810713e+00  2.2067461e+00
  2.7363877e+00  3.1434641e+00  1.7427554e+00  1.9388962e+00]","[0.4830599  0.46754718 0.45226982 0.43546304 0.42756563 0.443235
 0.40397334 0.4006677  0.46854314 0.51049787 0.4679108  0.4659766 ]",[0.08107124],[0.00813454]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-07-01-02-02-04.wav,03,01,07,01,02,02,04,"[-5.8259906e+02  4.0560711e+01 -6.2351990e+00  4.6372790e+00
 -4.0308070e+00  6.2688003e+00 -1.1810603e+01 -6.3224292e-01
 -7.7551470e+00 -6.4656096e+00 -2.3125734e+00 -8.3323467e-01
 -4.8807116e+00 -2.3378627e+00 -4.9705539e+00  7.5365204e-01
 -2.0265918e+00 -3.1460049e+00 -1.8894826e+00  2.1769261e+00
  8.2270485e-01 -3.4308288e-01 -9.0683497e-02 -6.8676198e-01
 -1.2547464e+00  1.6754084e+00  3.2701364e+00  4.5845900e+00
  7.0141425e+00  8.7219248e+00  4.1799731e+00  5.0094409e+00
  2.7874186e+00  1.3742052e-01  9.1632825e-01  8.9131016e-01
  1.2854873e+00  3.1958661e+00  1.8895115e+00  1.8221478e+00]","[0.46429992 0.51958674 0.5155305  0.48612413 0.5151034  0.50770617
 0.51063144 0.5373781  0.57401437 0.5276273  0.45025584 0.43229097]",[0.0974593],[0.00898]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-07-02-01-01-04.wav,03,01,07,02,01,01,04,"[-5.2527374e+02  4.3546585e+01 -1.0552707e+01  7.8415098e+00
 -4.0561538e+00  1.9931810e-01 -9.3777323e+00  2.9350773e-01
 -8.5769157e+00 -9.4006863e+00 -5.5330596e+00 -3.9207089e+00
 -4.0885291e+00 -3.2454553e+00 -6.8579140e+00 -1.0032833e+00
 -2.2688994e+00 -5.1863713e+00 -5.2904615e+00 -3.1573524e+00
 -2.3760874e+00 -1.9182892e+00 -1.1046871e+00  1.8771282e-01
 -6.5318215e-01  7.9251099e-01  1.8914181e+00  2.8638380e+00
  3.5687516e+00  5.0691023e+00  5.4986119e+00  4.1734047e+00
  3.2964337e+00  2.5777814e+00  1.2696396e+00  1.0257183e+00
 -1.3103907e-01  2.9878849e-01 -7.7664316e-01 -2.0371296e-03]","[0.36891115 0.4199886  0.4300204  0.43647867 0.37989917 0.39111853
 0.384149   0.36741444 0.336754   0.30269757 0.28556043 0.29437515]",[0.06340774],[0.01482547]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-07-02-01-02-04.wav,03,01,07,02,01,02,04,"[-5.5405267e+02  4.7178516e+01 -1.1127878e+01  6.6757340e+00
 -6.2172589e+00 -6.8556619e-01 -8.4404345e+00 -1.3440257e+00
 -6.8095775e+00 -7.7488818e+00 -8.0015430e+00 -3.0150523e+00
 -5.0041137e+00 -3.0938723e+00 -6.4293766e+00 -2.5742908e+00
 -2.1606085e+00 -5.4676266e+00 -5.5011220e+00 -3.7064207e+00
 -4.1903062e+00 -4.9078636e+00 -3.7993815e+00 -3.3646636e+00
 -4.7756238e+00 -2.5221877e+00 -2.4898157e+00 -2.8802708e-01
  1.1671712e+00  4.1295042e+00  5.1381259e+00  4.2912226e+00
  4.8726444e+00  4.2273417e+00  1.2487144e+00  2.0026658e+00
  1.9812644e+00  2.5486245e+00  1.4183986e+00  1.1197523e+00]","[0.4668626  0.4624011  0.46950686 0.4099073  0.40234074 0.426713
 0.42262924 0.4230364  0.40546218 0.39037973 0.4164829  0.432894  ]",[0.07194225],[0.01145157]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-07-02-02-01-04.wav,03,01,07,02,02,01,04,"[-5.76424133e+02  4.74666672e+01 -1.01362133e+01  3.46680164e+00
 -8.10288906e+00  1.30257285e+00 -1.21880627e+01 -3.62434626e+00
 -1.12244005e+01 -1.37469912e+01 -9.40917206e+00 -3.22890663e+00
 -5.58753633e+00 -7.43730354e+00 -9.00165462e+00 -1.35226929e+00
 -2.08866954e+00 -7.44685984e+00 -6.35849810e+00 -1.44505978e+00
 -4.45444727e+00 -5.90349913e+00 -4.06760359e+00 -4.64145517e+00
 -5.21521902e+00 -3.71397066e+00 -2.29633522e+00 -1.22770035e+00
  1.93791783e+00  6.48482943e+00  5.49603033e+00  6.07582998e+00
  6.05154943e+00  3.62585187e+00  2.46486378e+00  1.64896786e+00
  4.23691928e-01  2.04879546e+00  7.96804309e-01  1.01558924e+00]","[0.46857333 0.45278296 0.40756848 0.35588986 0.3509267  0.3761095
 0.40473178 0.4316192  0.4502613  0.3970621  0.40692186 0.43798673]",[0.09145252],[0.00947504]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-07-02-02-02-04.wav,03,01,07,02,02,02,04,"[-5.52211060e+02  4.43435173e+01 -1.09074745e+01  3.76764703e+00
 -1.18945627e+01 -1.52757704e+00 -1.22390718e+01 -3.38322687e+00
 -1.31247177e+01 -1.16545010e+01 -9.21862698e+00 -2.83941746e+00
 -7.54649019e+00 -6.50632238e+00 -9.60514450e+00 -1.06330383e+00
 -6.82617044e+00 -7.43717670e+00 -6.61207628e+00 -1.62528443e+00
 -3.81343961e+00 -3.28784800e+00  4.02767450e-01  3.13199210e+00
  1.80270076e+00  3.38150573e+00  2.08088994e+00  1.23360074e+00
  1.67777765e+00  3.51075149e+00  4.78714079e-01  3.21016222e-01
 -7.12195635e-01 -2.26724696e+00  9.78591502e-01  2.10039520e+00
  9.57998753e-01  1.37943089e+00 -7.80332983e-01 -2.93278009e-01]","[0.3389177  0.36145726 0.36114419 0.37296253 0.38665172 0.3946961
 0.4187914  0.39851898 0.39733908 0.39062834 0.4186229  0.3969822 ]",[0.09008261],[0.01280445]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-08-01-01-01-04.wav,03,01,08,01,01,01,04,"[-6.3214813e+02  5.5130371e+01 -1.1448426e+01  2.8375683e+00
 -4.1562972e+00 -5.6297231e-01 -1.2387323e+01 -9.4191319e-01
 -9.6176996e+00 -9.6960001e+00 -5.8869629e+00 -4.1076922e+00
 -5.8245459e+00 -4.9936543e+00 -8.7370319e+00 -2.5483491e+00
 -1.9394094e+00 -5.1461248e+00 -4.3606510e+00 -2.0181284e+00
 -2.2014942e+00 -2.8342478e+00 -1.5113919e+00 -1.0650926e-01
 -1.6264464e-01  1.6330364e+00  2.3741193e+00  7.7417797e-01
  7.5430375e-01  1.1565995e+00 -1.3391863e+00 -6.5626860e-01
 -4.0240502e-01 -9.7772700e-01  7.2987609e-02 -1.0768828e-01
 -1.0779409e+00 -6.5368086e-01 -3.2568732e-01  2.2506809e+00]","[0.5092291  0.48699564 0.4935415  0.5966321  0.6010665  0.56467265
 0.5632105  0.5676093  0.57920384 0.51897395 0.4495986  0.4791273 ]",[0.06565455],[0.00594602]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-08-01-01-02-04.wav,03,01,08,01,01,02,04,"[-6.16690308e+02  5.31550140e+01 -1.33836756e+01  3.10723853e+00
 -4.97071028e+00 -2.16068673e+00 -1.29752474e+01 -4.76767749e-01
 -1.04039955e+01 -1.06074591e+01 -5.95528555e+00 -2.80420280e+00
 -7.11435747e+00 -4.03402424e+00 -1.00357866e+01 -2.02313972e+00
 -1.30530095e+00 -3.66710877e+00 -1.56170583e+00  6.33515596e-01
 -1.46687424e+00 -2.15527654e+00 -3.73660445e-01  4.84984368e-01
 -3.15229416e-01  1.69291437e+00  7.06099570e-01  1.69671953e-01
 -9.22231674e-01 -5.53434372e-01 -1.73519278e+00 -1.44044530e+00
 -1.30262113e+00 -6.24102294e-01  1.18426418e+00  1.63409162e+00
 -1.66974932e-01  1.44893932e+00  6.54440895e-02  4.71809953e-01]","[0.36722416 0.33704516 0.3769272  0.43429565 0.51774526 0.5158093
 0.4365266  0.40287897 0.40113172 0.39392462 0.4050636  0.39273554]",[0.05914599],[0.00816606]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-08-01-02-01-04.wav,03,01,08,01,02,01,04,"[-5.86839233e+02  5.20209160e+01 -8.25087261e+00  4.10412073e+00
 -8.96216297e+00 -1.67088389e-01 -1.53176146e+01 -1.79432356e+00
 -1.30238285e+01 -1.08025570e+01 -5.94261742e+00 -3.76767159e+00
 -7.88444042e+00 -5.01281357e+00 -9.54754639e+00 -1.98978102e+00
 -1.67447448e+00 -4.04903030e+00 -1.68249166e+00  9.48614657e-01
 -2.64495254e+00 -1.29192221e+00 -5.29130064e-02  7.95703232e-01
 -9.59726393e-01  8.45892131e-01 -1.45250022e+00 -8.40329528e-01
 -2.20061731e+00  9.54867482e-01  8.65548775e-02 -1.11295819e-01
  2.24264577e-01  4.86899287e-01  9.30557370e-01  1.19659567e+00
 -2.98925996e-01  4.72911894e-01  6.84448406e-02  1.21117842e+00]","[0.3786812  0.38655293 0.4327274  0.4202061  0.41461244 0.43276772
 0.4318295  0.4496455  0.419271   0.3875014  0.42326856 0.42299533]",[0.08874404],[0.01002154]
D:\Projects\emotion-detection-knn\audio_data\audio_speech_actors_01-24\Actor_04\03-01-08-01-02-02-04.wav,03,01,08,01,02,02,04,"[-5.8485980e+02  5.1791801e+01 -1.3968862e+01  2.5804300e+00
 -1.0106236e+01 -2.3737288e+00 -1.4875516e+01 -8.8495970e-01
 -1.2832587e+01 -1.2883438e+01 -5.8115649e+00 -2.6960545e+00
 -8.0515213e+00 -5.8767943e+00 -1.0830483e+01 -2.4395506e+00
 -5.7469177e-01 -4.2522674e+00 -1.0609132e+00  8.5470051e-01
 -2.9769802e+00 -2.7263198e+00  1.6526200e-01 -8.0596638e-01
 -9.5124131e-01  1.2977811e+00  3.3469871e-02 -9.1779493e-03
  1.6152629e+00  2.0321877e+00  1.2924789e+00  1.8749337e+00
  7.5512826e-01  6.8222225e-01  1.4428051e+00  1.0186688e+00
 -7.5690049e-01  1.3247927e+00  1.4794293e-01  4.5856044e-01]","[0.40904963 0.40010104 0.37340063 0.37920022 0.39719185 0.44644907
 0.41987124 0.41125607 0.43948704 0.41182584 0.426736   0.42705783]",[0.07617339],[0.01006089]
